Example Header Line; this can be anything you want...
      "Hz"  "Mag (dB)"       "deg"
194.824235,      66.153,     10.6987
195.190446,      66.021,     10.0876
195.556657,      65.944,      9.9727
195.922867,      65.964,      9.9341
196.289078,       66.06,      9.4729
196.655289,      66.162,      8.3672
  197.0215,        66.2,      6.7937
197.387711,      66.142,       5.179
197.753922,      66.012,        3.95
198.120133,      65.866,      3.3123
198.486344,      65.762,      3.1545
198.852555,      65.725,      3.1587
199.218766,      65.739,      3.0469
199.584977,      65.771,      2.7456
199.951188,      65.803,      2.3384
200.317399,      65.836,      1.9102
 200.68361,      65.877,      1.4473
201.049821,      65.923,      0.8735
201.416032,      65.955,      0.1677
201.782243,      65.954,     -0.5574
202.148454,      65.921,     -1.0981
202.514665,      65.884,     -1.2959
202.880876,      65.886,     -1.1799
203.247087,      65.958,     -1.0049
203.613298,      66.093,     -1.1194
203.979509,       66.25,     -1.7537
 204.34572,      66.374,     -2.8962
204.711931,       66.43,     -4.3232
205.078142,      66.408,     -5.7205
205.444353,      66.333,     -6.8276
205.810564,      66.244,      -7.552
206.176775,      66.177,      -7.998
206.542986,      66.142,     -8.3701
206.909196,      66.125,     -8.7998
207.275407,      66.107,     -9.2485
207.641618,       66.09,     -9.5786
208.007829,      66.103,     -9.7405
 208.37404,      66.177,     -9.9204
208.740251,      66.304,    -10.4631
209.106462,      66.431,     -11.592
209.472673,      66.488,     -13.175
209.838884,      66.436,    -14.7351
210.205095,      66.301,    -15.6858
210.571306,      66.177,    -15.7102
210.937517,      66.175,    -15.1086
211.303728,      66.331,    -14.7114
211.669939,      66.565,    -15.2339
 212.03615,      66.747,    -16.7271
212.402361,      66.786,     -18.625
212.768572,      66.679,    -20.1348
213.134783,      66.511,    -20.6807
213.500994,      66.406,    -20.2847
213.867205,      66.442,    -19.6123
214.233416,      66.587,    -19.4456
214.599627,      66.737,    -20.0544
214.965838,      66.809,    -21.1091
215.332049,       66.79,    -22.0417
 215.69826,      66.738,    -22.4729
216.064471,      66.732,    -22.4734
216.430682,      66.808,    -22.4949
216.796893,      66.935,    -22.9854
217.163104,      67.039,    -24.0471
217.529315,      67.071,    -25.4236
217.895526,      67.024,    -26.7163
218.261736,      66.932,    -27.6196
218.627947,      66.849,    -28.0613
218.994158,      66.815,    -28.2002
219.360369,      66.846,    -28.3027
 219.72658,       66.93,    -28.5959
220.092791,      67.041,     -29.198
220.459002,      67.151,    -30.1204
220.825213,      67.235,    -31.2881
221.191424,      67.278,    -32.5496
221.557635,      67.279,    -33.7036
221.923846,      67.255,    -34.5703
222.290057,      67.242,    -35.0901
222.656268,      67.272,    -35.3887
223.022479,      67.354,    -35.7231
 223.38869,      67.462,    -36.3171
223.754901,      67.562,    -37.2109
224.121112,      67.625,    -38.2478
224.487323,      67.649,    -39.1936
224.853534,      67.663,    -39.9023
225.219745,      67.701,    -40.4312
225.585956,      67.779,    -41.0132
225.952167,      67.879,    -41.8901
226.318378,       67.96,    -43.1323
226.684589,      67.985,    -44.5901
  227.0508,      67.945,    -45.9851
227.417011,       67.86,    -47.0662
227.783222,      67.773,    -47.7449
228.149433,      67.721,    -48.1372
228.515644,       67.72,    -48.4741
228.881855,      67.759,    -48.9514
